teks_klaim,label
Polisi AS membunuh lebih banyak orang hanya dalam satu bulan dibandingkan yang dilakukan di Inggris selama lebih dari satu abad.,false
Penduduk Wisconsin menggunakan ganja medis di tengah pembatasan.,true
Lebih dari 300 ribu pemilik rumah bunuh diri disebabkan oleh penyitaan.,false
"""Sebagai bagian dari perjuangan legislatif mengenai hak aborsi, """"Mike Coffman ikut mensponsori rancangan undang-undang untuk mendefinisikan kembali pemerkosaan.""",true
Infeksi HIV di AS stabil namun terdapat kesenjangan.,true
"Katie Flynn dipenggal saat mengenakan sabuk pengaman, dalam kecelakaan mobil tahun 2005 di Long Island, New York.",true
Email yang diteruskan memperingatkan bahwa seseorang yang diyakini positif HIV ditemukan memasukkan darah ke dalam dispenser saus tomat di sebuah restoran cepat saji.  Ini memperingatkan untuk hanya menggunakan paket saus tomat yang tersegel.,false
Perubahan lautan mempengaruhi duo siklon mematikan di Mozambik.,true
"""Joe Exotic dites positif mengidap virus corona di penjara. Sudah dikonfirmasi.""",false
Studi Kanker Payudara: Buah dan Sayur Bukan Jawabannya,true
Menguji sensor yang dapat dikenakan sebagai lampu 'periksa mesin' untuk kesehatan.,true
"""Di bawah platform saya, saya tidak akan membuat perubahan pada sistem (Medicare) yang ada untuk pensiunan saat ini dan siapa pun yang mendekati masa pensiun.""",false
"""Lagu """"Dua Belas Hari Natal"""" dibuat sebagai referensi kode untuk artikel-artikel penting dari iman Kristen.""",false
"""Brett Hulsey Says lawannya, Mary Burke, mengatakan kepada wartawan bahwa dia akan """"mewajibkan para pekerja untuk menyerahkan layanan kesehatan dan tunjangan pensiun yang ditawar seperti Gubernur Walker.""",false
Glaxo memenangkan izin FDA untuk vaksin rotavirus.,true
Gambar viral mengatakan Kamala Harris dan senator Demokrat lainnya “memilih untuk membiarkan bayi menjerit sampai mati jika mereka dilahirkan hidup.”,false
Ada kota-kota di Texas Barat yang kehabisan air dan harus mengangkut air dengan truk.,false
Zona larangan penyemprotan memisahkan petani Prancis dari negara tetangganya yang cemas.,true
"Sepertiga dari seluruh generasi muda Amerika tidak berada di Amerika saat ini karena aborsi, karena satu dari tiga kehamilan berakhir dengan aborsi.",false
Kabupaten ke-9 Whitman County menyetujui pembukaan kembali fase 2.,true
"""Penyedia layanan kesehatan mental di Carolina Utara bernama""""Nutz R Us.""",true
Pemerintah memaksa KFC untuk berhenti menggunakan kata 'ayam' pada nama mereka karena menyajikan daging yang berasal dari hewan mutan.,false
Infeksi virus corona di Jepang melampaui 1.000: NHK.,true
Perawatan eksperimental dapat membantu alergi makanan,false
Juara Grand Slam: John McEnroe Meningkatkan Kesadaran Tentang Kanker,false
"Terdakwa penembak sekolah di Florida adalah seorang Pemimpi, penerima DACA, atau tidak berdokumen.",false
Keputusan pengadilan dapat membantu J&J mengalahkan tuntutan hukum talk di St. Louis.,true
Rick Perry Mengatakan Anda memerlukan ID foto untuk membeli Sudafed di Texas.,true
Studi baru menunjukkan suplementasi ekstrak capsicum membantu meningkatkan laju metabolisme,false
"Taipan dan dermawan Amerika John D. Rockefeller menulis """"keyakinan masonik"""" yang dimulai dengan kalimat: """"Kami akan menjaga hidup mereka tetap singkat dan pikiran mereka lemah sambil berpura-pura melakukan yang sebaliknya.""",false
Anggota parlemen dan responden pertama membunyikan alarm mengenai dana 9/11.,true
Saat ini lebih banyak kasus polio yang disebabkan oleh vaksin dibandingkan virus liar.,true
"Kasus campak Austin bukanlah ancaman, para pejabat memperingatkan akan adanya demam.",true
Ada bukti bahwa Rep. Ilhan Omar menikah dengan saudara laki-lakinya.,false
Mandat kesehatan mental yang tidak didanai membebani sekolah-sekolah di Indiana.,true
Partai Republik dan Partai Demokrat bekerja sama untuk mengatasi tagihan medis yang mengejutkan.,true
Hampir 1/2 Staf Sekolah Menghadapi Peningkatan Risiko COVID,true
Gugatan yang diajukan oleh seorang penggemar yang terluka mengungkapkan bahwa seorang wasit membatalkan keputusan penting dalam pertandingan bisbol tahun 1908.,false
Racun yang menjadi inti penarikan obat menunjukkan adanya lubang dalam jaring pengaman medis.,true
"""Multnomah County Berkata"" ""Anak Anda baru saja makan 16 bungkus gula.""",true
"Uang stimulus mendanai dewan pemerintah yang membuat rekomendasi yang akan merugikan 378.000 pekerjaan dan penjualan sebesar $28,3 miliar.",false
Kanada mengatakan 12 orang tewas dalam wabah keracunan makanan.,true
"Buah dari pohon graviola (sirsak atau guyabano), atau komponen tanaman lainnya (A. muricata), merupakan obat yang ampuh untuk menyembuhkan kanker.",false
“Anggota parlemen perempuan meluncurkan rancangan undang-undang yang melarang pembuangan “air mani yang tidak terpakai.”,false
18 orang muak di restoran NH yang populer di kalangan politisi.,true
"“Imigran tidak berdokumen di Amerika Serikat menerima pekerjaan, SIM, kupon makanan, layanan kesehatan, perumahan, pendidikan, “bisnis bebas pajak selama tujuh tahun”, dan “tunjangan anak”.",false
Laporan kesehatan seksual mengatakan $25 per wanita per tahun akan mengurangi kematian.,true
Email yang diteruskan berubah menjadi meme media sosial menggunakan statistik untuk menunjukkan dampak imigrasi tidak berdokumen.,false
Coca-Cola menarik kembali produk air Dasani setelah parasit bening ditemukan dalam botol di seluruh Amerika Serikat.,false
Sebuah foto menunjukkan tanda-tanda protes yang dibawa oleh para demonstran yang menyerukan pelonggaran pembatasan sosial akibat COVID-19.,false
"Ratusan orang berkumpul di Goma, Kongo untuk pawai “Hentikan Ebola”.",true
"Lupakan makan siang martini, kerja keras memadukan bisnis dengan olahraga.",true
Studi: Pekerja penjara Michigan menghadapi krisis kesehatan mental.,true
"Makanan ""Beyond Meat"""" dan """"Impossible Burger"""" memiliki bahan yang hampir sama dengan makanan anjing.""",false
"""Setelah 44 tahun, kami baru saja meloloskannya... pilihan veteran. ... Saya berkata, saya punya ide yang paling hebat. Kami akan melakukan ini."""" """,false
"Antibiotik Mengalahkan Infeksi Telinga Pada Anak Kecil, Studi Menemukan",true
"Alat pelindung diri, ponsel, obrolan video: Cara pendeta Amerika melayani pasien COVID-19.",true
"Postingan Facebook mengatakan Gubernur Tony Evers “mengusulkan rencana baru, penutupan negara selama 150 hari (5 BULAN!) diikuti dengan perpanjangan 120 hari.”",false
Ebola menyebar ke wilayah terpencil di Kongo yang dikelola milisi.,true
rumah sakit jiwa umum DC untuk memperbaiki air minum.,true
Tiga belas saudari Felician dari satu biara meninggal karena COVID-19.,true
Seekor panda yang ditangkap sengaja memalsukan gejala kehamilannya agar mendapat perlakuan khusus dari pemiliknya.,false
"""Serikat pekerja tidak menciptakan""""8 jam kerja sehari dan 40 jam kerja seminggu.""""Henry Ford yang menciptakannya.""",false
Sebuah foto menunjukkan dua perawat Italia di rumah sakit beberapa hari sebelum mereka tertular COVID-19 dan meninggal.,false
"Untuk membentuk lutut: Dilakukan dengan benar, cepat, aman, dan efektif",false
"""Anda menangkap seorang penjahat, dan Anda harus melepaskannya,"" mengacu pada orang-orang yang tertangkap mencoba memasuki AS secara ilegal. """,false
Kepemimpinan Partai Republik memimpin pengukuhan Loretta Lynch sebagai jaksa agung.,false
“COVID secara harafiah berarti Penyakit Menular Virus yang Berasal dari Tiongkok.”,false
Bakteri Dari Ibu Dapat Menjajah Kelahiran Sesar,true
Glaxo mengatakan vaksin kanker serviks bekerja lebih lama.,true
PM Johnson memperingatkan warga Inggris: semakin banyak orang yang dicintai akan meninggal akibat virus corona.,true
Seorang pria Afrika-Amerika yang tinggal di wilayah Boston ditembak oleh petugas polisi menyusul perselisihan mengenai rokok ganja.,false
Undang-undang reformasi layanan kesehatan “kemungkinan akan mewajibkan operasi ‘ganti kelamin’ secara gratis.”,false
"""Peraturan Amerika Serikat"" termasuk yang paling sulit di dunia.""",false
GlaxoSmithKline mencari persetujuan baru untuk obat payudara,false
Pencarian penegakan hukum terhadap pemalsu uang kertas satu dolar berlangsung selama sepuluh tahun.,true
"Pada bulan Juni 2018, anggota Gereja Metodis Bersatu mengajukan tuntutan gereja, termasuk pelecehan anak, terhadap Jaksa Agung Jeff Sessions.",true
"“CDC telah mengusulkan aturan baru yang memungkinkan badan tersebut untuk “”menangkap dan menahan siapa pun, di mana pun, kapan pun, tanpa Proses Hukum atau hak untuk mengajukan banding”” dan “”melaksanakan vaksinasi paksa.”",false
Joe Biden mengatakan Presiden Donald Trump “membutuhkan waktu lebih dari sebulan untuk mengalokasikan dana darurat Kongres kepada suku-suku – dan baru melakukannya setelah suku-suku tersebut menggugat.”,true
"Ketika Disney ingin membangun Disney World, mereka datang ke Miami dan kami menyuruh Disney untuk melakukan pendakian.",false
Gerakan yang tepat dapat mencegah cedera,false
“Kerusakan: Inggris Bersiap Untuk Penguncian Penuh Setelah Ratusan Kasus Baru - Pembaruan Virus Super Wuhan.”,false
Beberapa pasien di wilayah Kansas City meninggalkan dokter yang membayar biaya layanan.,true
Panti jompo di Prancis mendapat pelajaran berharga dalam membendung virus corona.,true
Mediator Bayer menolak laporan penyelesaian Roundup senilai $8 miliar.,true
Pengobatan baru menawarkan harapan untuk mengatasi guncangan yang tak tergoyahkan,true
"""Ann Kuster menutup mata terhadap mereka yang membutuhkan pendanaan"" dengan memilih """"menentang pendanaan untuk para veteran negara kita, wanita dan anak-anak berpenghasilan rendah, FDA dan Institut Kesehatan Nasional.""",false
"Ketika (Ronald) Reagan menjabat, dari tahun 1978 hingga 1982, pertumbuhan ekonomi rata-rata kurang dari 1 persen per tahun. Hanya ada satu periode empat tahun lagi yang menyatakan hal tersebut benar. Itu benar dari tahun 2008 hingga 2012.",false
"“Selama skandal Watergate, Presiden Nixon menyalahkan semua kontroversi tersebut pada ilegalitas tindakan pembocor” “Deep Throat.”",false
"Romneycare mencakup aborsi, imigran ilegal dan memiliki pilihan publik. Obamacare tidak.",false
Pemain bintang sepak bola Brian Banks dihukum karena memperkosa seorang wanita yang mengaku di Facebook bahwa dia mengarang tuduhannya -- setelah dia menjalani hukuman enam tahun penjara.,true
Aspirin sendiri merupakan penghilang bekuan darah yang baik setelah operasi lutut,true
"""Mike Wise Mengatakan Komisaris NFL Roger Goodell mewawancarai korban kekerasan dalam rumah tangga Janay Rice dengan kehadiran Ray Rice dan untuk """"setiap lembaga kekerasan dalam rumah tangga, setiap lembaga penegak hukum, itu tidak boleh.""",true
Beberapa perawat di Kenya menolak pasien virus corona sebagai protes atas kekurangan: serikat pekerja.,true
Umat ​​Muslim Indiana dikejutkan dengan papan reklame yang menampilkan daftar amalan Nabi Muhammad padahal akurat.,false
Pemimpin Minoritas DPR Nancy Pelosi mengalami kecelakaan mobil dan kemudian dinyatakan positif menggunakan kokain.,false
"Kematian akibat virus corona di Kanada melonjak 35%, menurut Quebec, peralatan semakin menipis.",true
Sekolah menawarkan kelas berkebun obat.,true
"Seiring dengan meningkatnya jumlah vaksin yang diberikan kepada anak-anak di Amerika Serikat, tingkat autisme juga meningkat.",false
Sekarang para ilmuwan membaca pikiran Anda lebih baik dari yang Anda bisa.,true
Jordan Chandler mengaku berbohong soal pernah dicabuli Michael Jackson.,false
"""Chris Larson Mengatakan Chris Abele """"sudah punya waktu lima tahun dan dia tidak melakukan apa pun"""" tentang Bendungan Estabrook.""",false
"""Masker wajah selalu melindungi dari virus corona""",false
Vibrant Body Company mengadakan promosi bra online sebagai kedok perdagangan manusia.,false
"""Presiden AS Donald Trump menyebut Presiden Italia Sergio Mattarella """"Mozzarella,"""" lalu memuji aliansi Amerika sejak zaman Romawi kuno.""",false
"""Justin Schneider """"tidak diberikan hukuman penjara,"""" meskipun telah mencekik dan menyerang seorang pejalan kaki di Anchorage, Alaska, pada tahun 2017.""",true
"""Sebuah foto menunjukkan lingkaran tanaman asli yang menyerupai logo Microsoft Windows dan bentuk """"mahkota"""" yang terkait dengan virus corona.""",false
Kerupuk merek Cheez-It mengandung bahan pengawet TBHQ yang terbuat dari butana dan berbahaya untuk dikonsumsi.,false
Lions QB Stafford tidak berolahraga karena istrinya menderita tumor otak.,true
Industri energi Iran yang haus menghadapi kekurangan air.,true
Reseptor rasa pahit mungkin memegang kunci dalam menangani persalinan prematur,false
Selandia Baru merencanakan belanja besar-besaran untuk melawan kehilangan pekerjaan akibat virus.,true
Pola makan yang kaya vitamin D dapat membalikkan kerusakan gigi dan menumbuhkan kembali bagian gigi yang hilang karena gigi berlubang.,false
"Murphy membatalkan Christie dan menyetujui $7,5 juta untuk kesehatan wanita.",true
Bintang Keluarga Partridge David Cassidy meninggal pada usia 67 tahun setelah dilarikan ke rumah sakit Florida karena kegagalan organ.,false
J&J mengatakan obat psoriasisnya lebih unggul dari Novartis dalam penelitiannya,false
J&J menarik kembali sejumlah obat tertentu setelah pencurian.,true
'Mainkan Video Game Ini Dan Telepon Saya Di Pagi Hari',false
Mantan gubernur Colorado Richard Lamm menyampaikan pidato tentang bahaya multikulturalisme.,true
"""Partai Demokrat Florida Kata Rick Scott"" ""mengawasi penipuan Medicare terbesar dalam sejarah negara.""",true
Presiden AS Donald Trump mengatakan bahwa peningkatan pengujian COVID-19 membuat AS terlihat buruk dengan meningkatnya jumlah kasus virus corona.,true
"RUU untuk menaikkan usia tembakau tidak mungkin mempunyai sekutu: Altria, Juul.",true
Sangat besar! Hasil Studi Breaking Klorokuin Menunjukkan Tingkat Kesembuhan 100% Pada Pasien Terinfeksi Virus Corona.,false
Cara Mencegah Serangan Jantung: Kirim SMS ke Pasien tentang Kebiasaan Sehat,true
Obat Zeltia menunda perkembangan kanker ovarium.,true
AS akan mewajibkan pemeriksaan Ebola yang lebih ketat di bandara: senator.,true
Nyatakan penemuan udara yang lebih baik selama pengujian baru di pabrik Howell.,true
Wanita yang memakai antidepresan mungkin merasakan manfaat seksual dari Viagra,true
"Meski awalnya lambat, Ricketts percaya diri di TestNebraska.",true
Dokter di Inggris mengungkapkan pemisahan anak kembar yang menyatu di bagian kepala.,true
Mengurangi umpan: Penurunan harga cacing mengancam cara hidup.,true
Trump mengarahkan pemerintah untuk memperbarui perawatan penyakit ginjal.,true
Anggota kongres petahana menghadapi penantang Partai Republik pada Hari Pemilihan.,true
Dokter Delaware yang dituduh memperdagangkan narkoba untuk seks kehilangan izinnya.,true
TGen mengidentifikasi obat yang dapat membatasi penyebaran tumor otak yang mematikan,false
Tamiflu Roche untuk anak-anak untuk sementara waktu terbatas di AS.,true
Kehidupan teknologi tinggi memacu latihan kebugaran kembali ke dasar.,true
"Lemon Fresh Joy (cairan pencuci piring), Listerine (obat kumur), dan jeruk nipis dengan cengkeh akan mengusir nyamuk atau mematikannya dari langit.",false
"""Gubernur Texas Greg Abbott mengatakan melalui panggilan telepon bahwa"" ""pembukaan kembali"" negara bagiannya akan disertai dengan peningkatan kasus COVID-19.""",true
Rumah sakit Glen Eagles mengeluarkan peringatan darurat karena tujuh wanita meninggal setelah mengendus sampel parfum yang diterima melalui pos.,false
"Trump mengutip dukungannya terhadap Medicare, dan mengecam Medicare untuk Semua.",true
Polisi di Seattle mengambil senjata seorang pria tanpa surat perintah.,false
Beberapa pasien transplantasi baik-baik saja tanpa pengobatan obat selama bertahun-tahun,true
"H. R. 6666 (UU TRACE) diberlakukan untuk mengizinkan pemerintah memasuki rumah-rumah pribadi, memaksa orang melakukan tes COVID-19, dan mengeluarkan anak-anak atau orang dewasa dari rumah dengan kekuatan hukum.",false
Menteri Kesehatan Brasil mengundurkan diri setelah satu bulan menjabat.,true
Georgia menempati peringkat No. 9 dalam jumlah perempuan yang dibunuh oleh laki-laki.,true
Gadis gemuk dari Ipanema? Brasil menambah berat badan.,true
"Ibu Negara Melania Trump memposting tweet yang diatur sedemikian rupa sehingga huruf pertama dari setiap baris mengeja kata """"HELP.""",false
Resveratrol Dapat Memperlambat Penuaan pada Manusia,false
Pil yang diminum sehari sekali yang diuji di Florida Selatan menunjukkan hasil yang menjanjikan dalam melawan AIDS,false
Serangan jantung diam-diam: Apa yang tidak Anda ketahui bisa membunuh Anda,false
"Dengan menggunakan 'metrik' miliknya sendiri, Trump mengatakan bahwa mengakhiri penutupan pemerintahan AS adalah keputusan terbesar yang pernah ada.",true
Bedah Bariatrik Membantu Remaja Dengan Obesitas Parah Mengurangi Risiko Penyakit Jantung,true
Keadaan darurat di Jepang membungkam kehidupan malam tetapi kota-kota masih buka karena infeksi meningkat.,true
Jumlah operasi yang tergolong mendesak dan telah dibatalkan sebanyak dua kali telah meningkat dua kali lipat sejak tahun 2010.,true
Pejabat Oregon mengonfirmasi kasus kedua penyakit terkait vaping.,true
"Kematian akibat wabah di Madagaskar mencapai 124 orang, kata negara kepulauan itu.",true
New Hampshire mendesak pendatang baru dari Tiongkok untuk tinggal di rumah.,true
Pil Baru untuk MS Menunjukkan Janji dalam Uji Klinis,true
"“Florida, Georgia, Idaho, South Dakota & Tennessee sekarang bebas masker!!!”",false
Seekor anjing keluarga menyelamatkan anak-anak kecil yang sedang tidur dari pelecehan seksual dengan menggigit alat kelamin penyusup.,false
Lonjakan Karbon Monoksida di pantai barat menandakan akan segera terjadi gempa bumi besar.,false
Bunuh diri adalah penyebab kematian sekitar 3.000 orang per hari,false
"""Newt Gingrich Mengatakan rencana layanan kesehatan Hillary Clinton sejak tahun 1990-an """"memiliki ketentuan yang lebih luas yang mendukung hak perusahaan untuk mundur"""" dalam menyediakan cakupan kontrasepsi dibandingkan dengan yang dibuat oleh keputusan Mahkamah Agung Hobby Lobby.""",false
Orang-orang Rusia yang tidak sehat mengira mereka berada dalam kondisi yang baik.,true
Bahan kimia industri OSR#1 digunakan sebagai pengobatan autisme,true
Sel Punca dan Bedah Payudara,true
"Komedian Andy Kaufman masih hidup, bertahun-tahun setelah kematiannya diumumkan.",false
Analisis baru di AS mendukung pemeriksaan payudara tahunan,false
"Miliki bayi dengan harga murah dan baru, kata dokter kesuburan Joel Batzofin",false
Lebih banyak orang yang kehilangan asuransi mereka (karena Obamacare) dibandingkan yang baru mendapatkan asuransi.,false
Cara yang lebih baik untuk melihat otak,false
Aktor Kirk Cameron mengidap penyakit kusta yang sangat langka.,false
Email: Calon Trump terlibat dalam mengesampingkan panduan virus CDC.,true
Prancis membuka kembali perdebatan eutanasia dengan keputusan hak untuk mati.,true
Peneliti Delaware meneliti dampak kanker pada saudara kandung.,true
Mayoritas Maju Kata Senator Thom Tillis “tidak berpikir pekerja restoran harus mencuci tangan.”,false
Petugas polisi Asheville menghancurkan tenda medis dan perbekalannya saat memberlakukan jam malam selama protes terhadap kebrutalan polisi.,true
Cinta menang: persiapan pernikahan dilanjutkan di Wuhan seiring dengan dicabutnya lockdown virus corona.,true
Virus corona baru yang menyebabkan COVID-19 adalah “virus flu biasa.”,false
Populasi nyamuk di Florida Selatan lebih besar dibandingkan di banyak komunitas lain di negara ini.,true
"""Dan Patrick Mengatakan undang-undang perpajakan Texas akan """"menghemat rata-rata pemilik rumah di Texas sebesar $20.000 per tahun selama sekitar 20 tahun ke depan.""",false
"""Paul Broun Mengatakan Perwakilan AS Phil Gingrey dan Jack Kingston telah """"bahkan mengubah suara sesuai suara saya, berkali-kali.""",false
"""Tentang presiden yang secara sepihak mengizinkan serangan militer"" yang tidak berarti menghentikan ancaman nyata atau ancaman yang akan terjadi terhadap negara.",false
Hasil awal meningkatkan harapan akan upaya penyuntingan gen yang bersejarah.,true
Jumlah orang di Atlanta yang meninggal karena HIV dan AIDS menurun 59 persen antara tahun 2004 dan 2012.,true
Penyebab kematian nomor 1 pada pria Afrika-Amerika berusia 15-34 tahun adalah pembunuhan.,true
Konservasi berkafein: Petani Kolombia mengganti koka dengan kopi untuk melindungi satwa liar.,true
"Anna Mae Dickinson selamat dari berbagai tragedi terkenal, termasuk tenggelamnya Titanic, ledakan Hindenburg, dan serangan teroris 9/11.",false
Keranjang belanja tidak sukses besar saat pertama kali diperkenalkan.,true
McCain menentang pagar perbatasan.,false
Obat baru menunjukkan harapan dalam melawan kanker payudara,false
Ketakutan bahwa keributan atas bayi-bayi yang disunting gennya dapat menghalangi ilmu pengetahuan.,true
Biologi memberikan kelonggaran hukum bagi psikopat Amerika.,true
"""Bill White Mengatakan para pemimpin negara bagian Partai Republik menggunakan manajemen anggaran"" ""gaya Soviet"""".",false
"""You have to be with someone for 10 minutes to catch the virus""",false
Virus adalah bahan mati yang dikeluarkan dari sel penyembuhan. Setiap orang memiliki ribuan virus di dalam tubuhnya.,false
Novartis menggugat di California atas obat batuk anak-anak.,true
Eropa adalah pusat pandemi virus corona: WHO.,true
Flu burung baru di Tiongkok mengingatkan akan risiko mutasi virus.,true
Tes medtronic stent untuk disfungsi ereksi,false
Sebuah penelitian yang dilakukan di Laboratorium Nasional Los Alamos menemukan bahwa pemindai tubuh gelombang milimeter yang biasa digunakan oleh keamanan bandara dapat mengubah DNA Anda.,false
Studi baru menemukan bahwa terapi proton memiliki efek samping yang lebih sedikit pada pasien kanker esofagus,false
Pemeriksaan kanker paru-paru gratis di wilayah Augusta menunjukkan angka kanker dua kali lipat dibandingkan pemeriksaan sebelumnya,true
Obat ADHD tidak meningkatkan masalah jantung pada anak-anak.,true
‘Pasien Ajaib’ Menemukan Harapan Baru dengan Vaksin Kanker Payudara,false
AS Tidak Akan Bergabung dalam Upaya Vaksin COVID-19 Global,true
"Bekerja pada kehidupan seks tikus, kehidupan sebagai luak dihormati di Hadiah Ig Nobel.",true
Kasus tuberkulosis dilaporkan di distrik sekolah Syracuse.,true
Pengembaraan luar angkasa: sinar kosmik dapat merusak otak astronot.,true
COVID-19 tidak terlalu mematikan dibandingkan flu musiman,false
"Dengan keterusterangan yang langka, Lovato mencatat kesembuhan dan kekambuhannya.",true
Pemerintahan Obama bahkan telah bergabung dengan pemerintahan Islam dalam mensponsori resolusi PBB yang akan merusak Amandemen Pertama kita dengan mengancam akan menjadikan diskusi tentang Islamisme radikal berpotensi ilegal.,false
Makanan ringan yang dipasarkan kepada anak-anak banyak mengandung bahan-bahan penyebab kanker.,false
Pengacara 'Boston Legal' mengajukan kasusnya untuk obat Alzheimer,true
Best Buy melihat pertumbuhan teknologi perawatan kesehatan untuk lansia.,true
Sekitar 18 juta 'imigran gelap' menerima cek tunjangan selama penutupan pemerintahan pada bulan Januari 2019.,false
Jumlah terpidana mati sejak tahun 2000 yang meninggal karena sebab alami kini telah melampaui jumlah terpidana mati yang dieksekusi.,true
"""Alan Bates Berkata"" ""80 persen dana layanan kesehatan dibelanjakan oleh 20 persen populasi.""",true
"Penyedia WVa untuk mendapatkan penyalahgunaan zat, pendanaan kesehatan mental.",true
Studi baru menunjukkan ekstrak bawang putih tua dapat mengurangi penumpukan plak berbahaya di arteri,false
Cantwell dan Hutchison bertemu dalam debat kedua Senat Washington.,true
Para ahli menuntut tindakan Eropa terhadap bahan kimia plastik.,true
Pengobatan baru membekukan tumor ovarium,false
2 anak anjing di-eutanasia setelah kontak dengan kelelawar gila.,true
Prancis akan menghindari diskriminasi ketat berdasarkan usia saat keluar dari lockdown.,true
Sisi gelap dari operasi mata,false
"“Laporan CDC, tapi media bungkam tentang kebenaran tentang pemilu Wisc 7 April” tidak menyebabkan lonjakan kasus COVID-19.",false
"Meski sudah melakukan detente, sanksi terhadap Korea Utara memicu epidemi TBC.",true
Pembersihan polusi beracun dari Sungai Kismis hampir selesai.,true
Untuk menjual asuransi di Florida ada lebih dari 40 kondisi individu terpisah yang harus ditanggung. ... jauh melampaui manfaat kesehatan penting yang termasuk dalam Obamacare.,false
Dawkins mengatakan dia berhenti bermain sepak bola karena kesehatan mental.,true
"""Pasta gigi mengandung"" ""zat beracun fluorida.""",false
Tidak ada iklan negatif sama sekali dalam kampanye saya.,false
Obat Radang Sendi Juga Dapat Melawan Diabetes,false
3 astronot Stasiun Luar Angkasa Internasional mendarat di Kazakhstan.,true
Kelompok nirlaba memberikan $30 juta untuk fasilitas baru di Omaha VA.,true
"""Pada tahun fiskal 2014, Planned Parenthood melakukan 327.653 aborsi sambil menerima $528 juta dari pembayar pajak, yang merupakan pelanggaran"""" terhadap """"amandemen Hyde"".",false
“Tidak ada bahan kimia yang mengiritasi” yang digunakan untuk membersihkan kerumunan. Bola lada “bukan bahan kimia yang mengiritasi”.,false
Merkel dari Jerman menjalani karantina setelah melakukan kontak dengan dokter yang terinfeksi.,true
"“Bagi Organisasi Kesehatan Dunia, entitas internasional yang satu-satunya tanggung jawabnya adalah memperingatkan dunia akan pandemi global seperti ini, jika melewatkannya, adalah masalah besar.”",false
Apa dampak jangka panjang dari virus corona (COVID-19)?,true
"""Mike Dovilla Mengatakan keputusan Presiden Obama untuk tidak mengeluarkan izin untuk pipa Keystone XL berarti""""kami tidak diberi kemampuan untuk segera menurunkan harga di pompa.""",false
Trump mengatakan AS tidak akan pernah bisa menyatakan 'kemenangan total' atas virus ini.,true
"6 Mei 1993: Plot episode Simpsons membuat kota Springfield terserang flu yang berasal dari Asia. Saat kota meminta vaksin, lebah pembunuh muncul.",false
"Mantan Presiden AS Ronald Reagan pernah berkata, """" Senjata dan amunisi tidak boleh diserahkan dengan alasan apa pun; segala upaya untuk melucuti senjata masyarakat harus dihentikan, dengan kekerasan jika perlu.",false
Peta dan alat bantu pelarian lainnya diselundupkan ke tawanan perang Sekutu di lokasi Monopoli selama Perang Dunia II.,true
Seruan untuk layanan kesehatan universal diperbarui di Rhode Island.,true
Tes napas dan urin baru mendeteksi kanker payudara dini dengan lebih akurat,false
"Dearborn, Michigan, menjadi kota pertama di Amerika yang menerapkan hukum syariah.",false
Kanada dimasukkan dalam pemberitahuan air mendidih secara nasional pada musim semi tahun 2019.,false
Dokter terlalu sering melakukan skrining kanker serviks: belajar,true
"FCC menggerebek kantor pusat CNN dengan alasan bahwa jaringan berita TV tersebut """"melanggar pedoman pers.""",false
California menyetujui apoteker untuk mengeluarkan obat pencegahan HIV.,true
Infografis Vox menghitung kematian anggota parlemen dari Partai Republik dibandingkan dengan nyawa yang berpotensi diselamatkan oleh dampaknya terhadap kebijakan layanan kesehatan.,false
"Jaksa Agung Jeff Sessions mengatakan penggunaan ganja menyebabkan lebih banyak hubungan seks, sehingga menyebabkan lebih banyak kehamilan yang tidak diinginkan dan lebih banyak aborsi.",false
Wabah E. coli yang terkait dengan selada romaine pada musim gugur tahun 2018 disebabkan oleh keputusan Presiden Trump untuk membatalkan peraturan yang ada tentang inspeksi air pertanian.,false
Ken Burns mengalihkan perhatiannya ke Mayo Clinic.,true
Dokter Tiongkok mendapat penangguhan hukuman mati karena memperdagangkan bayi baru lahir.,true
Pengadilan mengatakan sekolah dapat bertanggung jawab atas kasus bunuh diri tetapi membebaskan MIT.,true
"Musim flu di AS datang lebih awal, didorong oleh virus yang tidak terduga.",true
"""Donald Trump Mengatakan dia"" ""memenangkan suara populer jika Anda mengurangi jutaan orang yang memilih secara ilegal.""",false
London bisa menjadi tuan rumah Olimpiade 2020 jika dipindahkan karena virus corona - calon walikota.,true
Hakim tidak akan mengakhiri pengawasan pembersihan Everglades yang telah berlangsung selama puluhan tahun.,true
Dokter anak di AS mendukung pernikahan sesama jenis dan hak adopsi.,true
Satu galon (bensin) yang dikirim ke garis depan untuk pasukan kita di Afghanistan berharga lebih dari $400.,true
Senator Elizabeth Warren telah menggunakan Risperdal sejak pertama kali diresepkan obat tersebut pada tahun 2011.,false
"Perawatan preventif… menghemat uang, bagi keluarga, bagi dunia usaha, bagi pemerintah, bagi semua orang.",false
Memperpanjang waktu siang hari dapat meningkatkan kesehatan dan membantu planet bumi.,true
"Tanpa perwakilan, (IRS) bisa menaikkan pajak.",false
PING memberi para veteran yang terluka pelajaran gratis dan tongkat golf.,true
Seorang gadis muda memutus alat bantu hidup kakeknya untuk mengisi daya ponselnya.,false
Sebuah foto memperlihatkan seorang pria yang didiagnosis mengidap kanker mata akibat menggunakan ponselnya di malam hari.,false
Studi baru memperluas perdebatan mengenai manfaat mammogram,true
Bagaimana terobosan tes kesuburan baru menawarkan harapan bagi keluarga yang mengalami keguguran,false
